8,PWMB_CCMR2,FEE9,00000000,PWMB compare mode register 2,,IC6F3,IC6F2,IC6F1,IC6F0,IC6PSC1,IC6PSC0,CC6S1,CC6S0
8,PWMB_CCMR3,FEEA,00000000,PWMB capture mode register 3,,OC7CE,OC7M2,OC7M1,OC7M0,OC7PE,OC7FE,CC7S1,CC7S0
8,PWMB_CCMR3,FEEA,00000000,PWMB compare mode register 3,,IC7F3,IC7F2,IC7F1,IC7F0,IC7PSC1,IC7PSC0,CC7S1,CC7S0
8,PWMB_CCMR4,FEEB,00000000,PWMB capture mode register 4,,OC8CE,OC8M2,OC8M1,OC8M0,OC8PE,OC8FE,CC8S1,CC8S0
8,PWMB_CCMR4,FEEB,00000000,PWMB compare mode register 4,,IC8F3,IC8F2,IC8F1,IC8F0,IC8PSC1,IC8PSC0,CC8S1,CC8S0
8,PWMB_CCER1,FEEC,00000000,PWMB capture compare enable register 1,,CC6NP,CC6NE,CC6P,CC6E,CC5NP,CC5NE,CC5P,CC5E
8,PWMB_CCER2,FEED,00000000,PWMB capture compare enable register 2,,CC8NP,CC8NE,CC8P,CC8E,CC7NP,CC7NE,CC7P,CC7E
8,PWMB_CNTRH,FEEE,00000000,PWMB counter high byte,,,,,,,,,
8,PWMB_CNTRL,FEEF,00000000,PWMB counter low byte,,,,,,,,,
8,PWMB_PSCRH,FEF0,00000000,PWMB prescale high byte,,,,,,,,,
8,PWMB_PSCRL,FEF1,00000000,PWMB prescale low byte,,,,,,,,,
8,PWMB_ARRH,FEF2,00000000,PWMB auto-reload register high byte,,,,,,,,,
8,PWMB_ARRL,FEF3,00000000,PWMB auto-reload register low byte,,,,,,,,,
8,PWMB_RCR,FEF4,00000000,PWMB repeat counter register,,,,,,,,,
8,PWMB_CCR1H,FEF5,00000000,PWMB compare capture register 1 high byte,,,,,,,,,
8,PWMB_CCR1L,FEF6,00000000,PWMB compare capture register 1 low byte,,,,,,,,,
8,PWMB_CCR2H,FEF7,00000000,PWMB compare capture register 2 high byte,,,,,,,,,
8,PWMB_CCR2L,FEF8,00000000,PWMB compare capture register 2 low byte,,,,,,,,,
8,PWMB_CCR3H,FEF9,00000000,PWMB compare capture register 3 high byte,,,,,,,,,
8,PWMB_CCR3L,FEFA,00000000,PWMB compare capture register 3 low byte,,,,,,,,,
8,PWMB_CCR4H,FEFB,00000000,PWMB compare capture register 4 high byte,,,,,,,,,
8,PWMB_CCR4L,FEFC,00000000,PWMB compare capture register 4 low byte,,,,,,,,,
8,PWMB_BKR,FEFD,00000000,PWMB brake register,,MOE,AOE,BKP,BKE,OSSR,OSSI,LOCK1,LOCK0
8,PWMB_DTR,FEFE,00000000,PWMB dead time control register,,,,,,,,,
8,PWMB_OISR,FEFF,x0x0x0x0,PWMB output idle status register,,-,OIS8,-,OIS7,-,OIS6,-,OIS5
,,...,,,,,,,,,,,
,,,,,,,,,,,,,
V,EXTINT0,03,0,External interrupt 0
V,TIMER0,0B,1,Timer 0 interrupt
V,EXTINT1,13,2,External interrupt 1
V,TIMER1,1B,3,Timer 1 interrupt
V,UART1,23,4,UART 1 interrupt
V,ADC,2B,5,ADC interrupt
V,LVD,33,6,Low-voltage detector interrupt
V,PCA,3B,7,PCA interrupt
V,UART2,43,8,UART 2 interrupt
V,SPI,4B,9,SPI interrupt
V,EXTINT2,53,10,External interrupt 2 (falling edge only)
V,EXTINT3,5B,11,External interrupt 3 (falling edge only)
V,TIMER2,63,12,Timer 2 interrupt
V,EXTINT4,83,16,External interrupt 4 (falling edge only)
V,UART3,8B,17,UART 3 interrupt
V,UART4,93,18,UART 4 interrupt
V,TIMER3,9B,19,Timer 3 interrupt
V,TIMER4,A3,20,Timer 4 interrupt
V,CMP,AB,21,Comparator interrupt
V,I2C,C3,24,I2C interrupt
V,USB,CB,25,USB interrupt
V,PWMA,D3,26,PWM A interrupt
V,PWMB,DB,27,PWM B interrupt
V,TKSU,11B,35_SEE_APPENDIX_R,Touch key interrupt (usage in C => see STC8H TRM appendix R)
V,RTC,123,36_SEE_APPENDIX_R,RTC interrupt (usage in C => see STC8H TRM appendix R)
V,P0,12B,37_SEE_APPENDIX_R,GPIO port 0 interrupt (usage in C => see STC8H TRM appendix R)
V,P1,133,38_SEE_APPENDIX_R,GPIO port 1 interrupt (usage in C => see STC8H TRM appendix R)
V,P2,13B,39_SEE_APPENDIX_R,GPIO port 2 interrupt (usage in C => see STC8H TRM appendix R)
V,P3,143,40_SEE_APPENDIX_R,GPIO port 3 interrupt (usage in C => see STC8H TRM appendix R)
V,P4,14B,41_SEE_APPENDIX_R,GPIO port 4 interrupt (usage in C => see STC8H TRM appendix R)
V,P5,153,42_SEE_APPENDIX_R,GPIO port 5 interrupt (usage in C => see STC8H TRM appendix R)
V,P6,15B,43_SEE_APPENDIX_R,GPIO port 6 interrupt (usage in C => see STC8H TRM appendix R)
V,P7,163,44_SEE_APPENDIX_R,GPIO port 7 interrupt (usage in C => see STC8H TRM appendix R)
V,DMA_M2M,17B,47_SEE_APPENDIX_R,DMA M2M interrupt (usage in C => see STC8H TRM appendix R)
V,DMA_ADC,183,48_SEE_APPENDIX_R,DMA ADC interrupt (usage in C => see STC8H TRM appendix R)
V,DMA_SPI,18B,49_SEE_APPENDIX_R,DMA SPI interrupt (usage in C => see STC8H TRM appendix R)
V,DMA_UR1T,193,50_SEE_APPENDIX_R,DMA UART1 transmit interrupt (usage in C => see STC8H TRM appendix R)
V,DMA_UR1R,19B,51_SEE_APPENDIX_R,DMA UART1 receive interrupt (usage in C => see STC8H TRM appendix R)
V,DMA_UR2T,1A3,52_SEE_APPENDIX_R,DMA UART2 transmit interrupt (usage in C => see STC8H TRM appendix R)
V,DMA_UR2R,1AB,53_SEE_APPENDIX_R,DMA UART2 receive interrupt (usage in C => see STC8H TRM appendix R)
V,DMA_UR3T,1B3,54_SEE_APPENDIX_R,DMA UART3 transmit interrupt (usage in C => see STC8H TRM appendix R)
V,DMA_UR3R,1BB,55_SEE_APPENDIX_R,DMA UART3 receive interrupt (usage in C => see STC8H TRM appendix R)
V,DMA_UR4T,1C3,56_SEE_APPENDIX_R,DMA UART4 transmit interrupt (usage in C => see STC8H TRM appendix R)
V,DMA_UR4R,1CB,57_SEE_APPENDIX_R,DMA UART4 receive interrupt (usage in C => see STC8H TRM appendix R)
V,DMA_LCM,1D3,58_SEE_APPENDIX_R,DMA LCM interrupt (usage in C => see STC8H TRM appendix R)
V,LCM,1DB,59_SEE_APPENDIX_R,LCD module interface interrupt (usage in C => see STC8H TRM appendix R)
,,,,,,,,,,,,,
#,F_CPU,24000000UL,,,,,,,,,,,
#,T_CPU,1,,,,,,,,,,,
I,inline void enableExtendedSFR() { P_SW2 |= EAXSFR; }
I,inline void disableExtendedSFR() { P_SW2 &= ~EAXSFR; }
